tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;n_utp_budidaya_tanaman_kehutanan;n_utp_budidaya_tanaman_kehutanan_umur_tanaman_kurang_2_thn;n_utp_budidaya_tanaman_kehutanan_umur_tanaman_2_sampai_4_thn;n_utp_budidaya_tanaman_kehutanan_umur_tanaman_4_sampai_6_thn;n_utp_budidaya_tanaman_kehutanan_umur_tanaman_lebih_6_thn
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6145;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6145;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6145;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6145;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6145;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6145;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6145;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6145;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6145;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6145;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6146;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6147;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310011] MEGO;53;5310;5310011;1;0;0;0;1
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310020] LELA;53;5310;5310020;1;0;0;1;1
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310031] DORENG;53;5310;5310031;1;0;0;0;1
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310050] KEWAPANTE;53;5310;5310050;2;0;0;0;2
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310051] HEWOKLOANG;53;5310;5310051;27;0;0;1;26
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310062] KOTING;53;5310;5310062;4;0;0;0;4
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310063] NELLE;53;5310;5310063;2;0;1;0;1
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310070] NITA;53;5310;5310070;26;1;0;4;23
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310082] ALOK TIMUR;53;5310;5310082;2;0;0;1;1
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6148;[5310] SIKKA;53;5310;5310999;66;1;1;7;60
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6149;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310032] MAPITARA;53;5310;5310032;1;0;0;0;1
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310050] KEWAPANTE;53;5310;5310050;1;0;1;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310070] NITA;53;5310;5310070;3;0;0;1;2
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310082] ALOK TIMUR;53;5310;5310082;1;1;1;1;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6150;[5310] SIKKA;53;5310;5310999;6;1;2;2;3
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6151;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6152;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6153;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6153;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6153;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6153;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_8_tabel_8_12_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6153;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
