tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;n_rtup_pungut_hasil_hutan_belum_dijual;n_rtup_pungut_hasil_hutan_semua_dijual;n_rtup_pungut_hasil_hutan_sebagian_besar_dijual;n_rtup_pungut_hasil_hutan_sebagian_besar_dikonsumsi;jumlah
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6408;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6408;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6408;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6408;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6408;[5310071] MAGEPANDA;53;5310;5310071;0;5;1;0;6
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6408;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6408;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6408;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6408;[5310] SIKKA;53;5310;5310999;0;25;5;0;30
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6409;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310081] ALOK BARAT;53;5310;5310081;0;0;2;0;2
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6410;[5310] SIKKA;53;5310;5310999;0;0;2;0;2
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6411;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6412;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6413;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6414;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6415;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_8_tabel_8_54_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;6499;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
